id,name,host_id,host_name,host_since,room_type,price,neighbourhood,bedrooms,number_of_reviews,first_review,last_review,host_is_superhost,minimum_nights,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_identity_verified,accommodates,beds,airbnb_age
849037978466266442,3 Bedrooms penthouse - Opera house and Bridge view,326403594,Claire,2020-01-11,Entire home/apt,628,North Sydney,3.0,33,2023-04-03,2024-03-10,t,3,2.82,4.85,4.82,4.91,4.91,5.0,5.0,4.79,t,6,4.0,342
728477267752644844,003.Hurstville温馨舒适公寓.走路1分钟到火车站，周围大型超市，大型商场，电影院，美食街,67874157,Bo,2016-04-19,Entire home/apt,236,Hurstville,2.0,21,2022-10-25,2023-12-31,t,2,1.23,4.86,4.86,4.76,4.81,4.86,4.86,4.71,t,6,3.0,432
1020770849991373255,Waterview 3BR Townhouse w/Internal Lift + Parking,382384057,360 (Hidden By Airbnb),2020-12-31,Entire home/apt,313,Canada Bay,3.0,7,2023-11-30,2024-03-04,f,1,1.91,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,8,4.0,95
1000255767076221311,Poolside Zen Escape,69458796,Gruvin,2016-04-29,Private room,115,Camden,1.0,19,2023-10-25,2024-03-11,t,1,3.9,4.95,5.0,4.84,5.0,4.95,4.84,4.95,f,2,1.0,138
755417343836884423,Northern Beaches Tropical Retreat in Sydney,11048941,Peter,2014-01-05,Entire home/apt,250,Pittwater,1.0,14,2022-12-31,2024-03-07,t,2,0.95,5.0,4.93,5.0,4.93,4.86,5.0,5.0,t,2,1.0,432
981374127939212790,Coogee Penthouse with Parking,50554299,Kris,2015-12-05,Entire home/apt,425,Randwick,3.0,2,2024-02-13,2024-02-15,f,2,1.71,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,4,3.0,2
21533848,Middle Harbour entertainer's dream with pool.,7926463,Kat,2013-08-04,Entire home/apt,950,Manly,4.0,8,2018-01-05,2024-02-26,f,5,0.11,4.88,4.88,4.75,5.0,4.88,4.88,4.75,t,9,5.0,2243
1091456920616749499,"Large Room w. Fridge, Workstation",20360499,Jeremy,2014-08-21,Private room,85,Rockdale,1.0,4,2024-02-29,2024-03-17,f,1,4.0,5.0,4.67,4.67,4.67,5.0,4.33,4.67,t,3,1.0,17
635811216833861070,Convenient Studio With Courtyard,49736625,Rae,2015-11-23,Entire home/apt,155,North Sydney,1.0,81,2022-07-31,2024-03-09,t,1,4.07,4.75,4.83,4.81,4.81,4.86,4.89,4.74,t,2,1.0,587
901626993680998004,Villa Clare of Clareville,109184514,Guy,2016-12-30,Entire home/apt,1500,Pittwater,4.0,1,2024-01-31,2024-01-31,f,2,0.63,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,8,6.0,0
37032978,★ Sub-Penthouse Beach View ★ by Sydney Dreams ★,159706843,Sydney Dreams,2017-11-22,Entire home/apt,356,Waverley,1.0,205,2019-07-25,2024-03-05,t,2,3.62,4.88,4.9,4.77,4.79,4.92,5.0,4.76,t,2,1.0,1685
906916748610536186,Breathtaking Harbour Bridge View| Private Balcony,481193320,Jaime,2022-09-26,Entire home/apt,336,North Sydney,1.0,2,2024-01-05,2024-01-13,t,7,0.81,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,1.0,8
742548473318226469,New superior view apt in heart of Olympic Park,458881128,Carina,2022-05-13,Entire home/apt,247,Auburn,1.0,43,2022-11-06,2024-02-20,f,2,2.59,4.65,4.77,4.7,4.74,4.74,4.84,4.56,t,3,2.0,471
11704942,Sydney by the beach and bush,35361549,Soph,2015-06-09,Private room,70,Warringah,1.0,44,2016-04-14,2024-02-09,t,4,0.46,4.84,4.98,4.48,4.98,4.95,4.86,4.8,t,2,1.0,2857
21986300,Modern & Cosy Killarney heights bedroom,13517002,Mark,2014-03-25,Private room,90,Warringah,1.0,1,2019-01-03,2019-01-03,f,90,0.02,5.0,5.0,4.0,5.0,5.0,4.0,5.0,t,2,1.0,0
800333570180966267,"Modern, clean, convenient apartment - Marrickville",42104267,Alex,2015-08-21,Private room,102,Marrickville,1.0,31,2023-03-15,2024-02-16,f,1,2.51,4.87,4.97,4.84,4.87,4.9,4.77,4.81,t,2,1.0,338
45900750,New York-style Sydney CBD Penthouse,341994077,Sylvie Louise,2020-03-18,Entire home/apt,1588,Sydney,3.0,41,2020-11-14,2024-02-10,f,2,1.01,4.98,4.88,4.71,4.98,4.98,5.0,4.85,t,8,3.0,1183
750973533101526171,Clifftop luxury - 100 steps to the sand!,13138400,Jenny,2014-03-14,Entire home/apt,459,Warringah,2.0,20,2022-11-27,2024-03-13,t,2,1.26,4.7,4.65,4.5,4.7,4.9,4.85,4.3,t,4,2.0,472
20364131,Exclusive Waterfront Apartment in Manly,145253301,Emma,2017-08-09,Entire home/apt,290,Manly,2.0,134,2017-10-01,2024-01-14,t,3,1.7,4.84,4.91,4.7,4.9,4.91,4.96,4.72,t,4,1.0,2296
701982275597294392,Great views in Strathfield CBD T2,91961414,Kimi,2016-08-26,Entire home/apt,170,Burwood,0.0,32,2022-11-02,2024-02-29,t,1,1.91,4.81,4.84,4.63,4.84,5.0,4.75,4.84,t,3,2.0,484
41440030,Attic double room in Maroubra near shops & beaches,326094721,Sri,2020-01-10,Private room,45,Botany Bay,0.0,3,2020-07-07,2020-11-21,f,90,0.07,4.0,4.0,3.0,5.0,4.67,4.33,3.33,t,3,1.0,137
764928411798787272,"1 Bedroom+toilet, Less than 10 minutes to airport",443723449,Johan,2022-02-05,Private room,146,Rockdale,1.0,64,2022-12-17,2024-03-08,f,1,4.19,4.98,4.95,4.98,4.94,4.97,4.91,4.89,t,2,1.0,447
34236562,No1 Maroubra Beach view guest house (Family),113895702,Hong And Laszlo,2017-01-29,Private room,95,Randwick,1.0,15,2019-05-24,2021-05-11,f,90,0.26,4.8,4.73,4.53,5.0,4.93,4.87,4.53,t,2,1.0,718
868727930421520295,Balmoral Beach House - Footsteps to Beach,279001183,MadeComfy,2019-07-24,Entire home/apt,376,Mosman,3.0,16,2023-05-20,2024-02-25,f,3,1.58,4.63,4.56,4.75,4.94,4.75,5.0,4.38,t,6,4.0,281
1051738094838201183,Cozy Queen Room in Pymble,550751733,Red Ant,2023-12-12,Private room,68,Ku-Ring-Gai,1.0,7,2024-01-05,2024-02-21,f,2,2.84,4.43,4.71,4.57,4.71,4.43,4.57,4.29,t,1,1.0,47
928875471114677305,Aircabin | Kingswood | Sydney | 3 Beds Townhouse,484473459,AirCabin,2022-10-21,Entire home/apt,350,Penrith,3.0,11,2023-07-15,2023-11-18,f,2,1.33,4.82,4.45,4.55,4.91,4.91,4.64,4.73,t,5,3.0,126
930844658295298809,Stylish 3 BR home in Haberfield,52746743,Nikki,2015-12-30,Entire home/apt,450,Ashfield,3.0,2,2023-10-04,2024-01-04,f,5,0.36,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,5,3.0,92
941682534074658708,Dulwich lovely home,91961414,Kimi,2016-08-26,Entire home/apt,205,Marrickville,1.0,8,2023-08-18,2024-03-03,t,2,1.12,4.63,4.88,5.0,4.75,5.0,4.38,4.5,t,4,2.0,198
1101148755501156779,Lidcombe modern 3Br with River & Olympic Park view,558844349,Xian,2024-01-27,Entire home/apt,247,Auburn,3.0,2,2024-03-08,2024-03-09,f,2,2.0,4.0,4.0,3.5,3.0,3.5,4.0,3.5,t,6,3.0,1
676506859274631156,Villa Sandy Bay Getaway,1331819,Holidays By Etch,2011-10-24,Entire home/apt,499,Manly,1.0,3,2022-09-25,2023-01-14,t,3,0.17,5.0,4.67,5.0,5.0,5.0,5.0,5.0,t,2,1.0,111
747281582758317633,City Skyview 4 spacious bedrooms @ Ryde,295076679,Kwan,2019-09-15,Entire home/apt,458,Ryde,4.0,7,2022-11-05,2024-02-24,f,2,0.42,4.29,3.86,4.14,4.29,4.29,4.43,3.86,t,8,4.0,476
47299716,Strathfield CBD Spacious Studio A02,91961414,Kimi,2016-08-26,Entire home/apt,170,Burwood,0.0,64,2021-01-29,2024-02-27,t,1,1.68,4.77,4.84,4.81,4.89,4.91,4.75,4.69,t,3,1.0,1124
823600631118363046,3 storey modern townhouse whole property,500418194,James,2023-02-10,Entire home/apt,566,Botany Bay,3.0,3,2024-02-09,2024-02-26,f,1,2.31,3.67,3.67,3.33,3.67,4.33,4.0,3.67,t,10,1.0,17
904660425437890108,Luxurious and Modern Apt with Parking in Chatswood,55353075,Kelly,2016-01-20,Entire home/apt,160,Willoughby,1.0,28,2023-06-18,2024-03-02,t,2,3.05,4.93,4.93,4.93,4.82,4.93,4.93,4.79,t,3,2.0,258
45832392,Large family beach home with pool and ocean views,364455456,Kyle,2020-08-26,Entire home/apt,1400,Randwick,5.0,4,2022-12-23,2024-01-03,f,14,0.27,4.25,4.5,4.0,4.5,4.0,4.5,4.25,t,10,6.0,376
479359,Private studio apartment,2374584,Dorothee,2012-05-15,Entire home/apt,170,Randwick,1.0,25,2013-03-09,2024-03-16,f,3,0.19,4.92,4.96,4.84,4.92,4.92,4.92,4.84,t,2,1.0,4025
829855673121590952,"Luxurious Penthouse-Park, Golf Course, Ocean views",58493643,Toni,2016-02-12,Entire home/apt,564,Warringah,3.0,5,2023-04-16,2024-01-08,t,3,0.44,5.0,5.0,5.0,5.0,5.0,5.0,4.8,t,6,3.0,267
779332076448134846,"rivescape, Berowra Waters",1376700,Sharon,2011-11-06,Entire home/apt,646,Hornsby,3.0,14,2022-12-18,2024-01-13,t,2,0.92,5.0,5.0,5.0,5.0,5.0,4.93,4.93,t,7,4.0,391
39176937,Grand Historic Victorian Home Circa 1880,193329508,Marcelle,2018-06-03,Private room,99,Blacktown,1.0,5,2020-02-18,2021-10-31,f,90,0.1,4.4,4.6,4.4,4.8,4.6,4.8,4.8,t,2,1.0,621
21462286,2 BD APT in Sydney's Lower North Shore,79594922,Leah,2016-06-24,Entire home/apt,316,North Sydney,2.0,3,2018-01-01,2024-01-06,f,3,0.04,5.0,5.0,5.0,5.0,4.67,4.67,5.0,t,4,2.0,2196
857515736134455148,Short drive to beach and airport.,493202076,Sujeeta,2022-12-28,Entire home/apt,193,City Of Kogarah,2.0,58,2023-04-02,2024-02-27,f,2,4.94,4.72,4.81,4.76,4.72,4.83,4.57,4.69,t,4,3.0,331
762048687975517160,Large private room in Kingsford,35734357,Jacob,2015-06-13,Private room,100,Randwick,1.0,24,2022-12-05,2024-01-31,t,7,1.53,4.96,4.92,5.0,4.96,4.96,4.92,4.75,t,1,1.0,422
18351167,"★160m2 LUXURY ROOFTOP PENTHOUSE, OCEAN VIEW,GARAGE",9421508,Peter,2013-10-14,Entire home/apt,599,Warringah,2.0,58,2017-12-12,2024-02-22,t,3,0.76,4.84,4.84,4.91,4.9,4.91,4.91,4.66,t,4,2.0,2263
16273349,German luxury with views - close to beach city zoo,92931665,Rica,2016-09-01,Entire home/apt,300,Mosman,1.0,53,2017-01-01,2024-01-04,f,4,0.6,4.85,4.94,4.81,4.89,4.94,4.94,4.77,t,2,1.0,2559
16819199,Retro charm -close to everything,31328203,Nikki,2015-04-16,Entire home/apt,208,North Sydney,2.0,38,2023-05-25,2024-03-08,t,21,3.81,4.97,4.97,4.89,4.95,4.97,4.92,4.95,t,4,2.0,288
765529628994482297,"Perfect Designer Apartment Opp Park, Tennis & Golf",58493643,Toni,2016-02-12,Entire home/apt,581,Warringah,3.0,2,2023-02-15,2023-07-14,t,3,0.15,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,6,3.0,149
696098412246085415,Studio Apartment on Pyrmont Street,138649185,Apac,2017-07-05,Entire home/apt,510,Sydney,1.0,1,2023-01-20,2023-01-20,f,3,0.07,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,2,1.0,0
776437442609207396,Cosy & modern one bedroom,26802749,Emie,2015-01-27,Entire home/apt,200,Penrith,1.0,5,2022-12-17,2023-02-19,f,3,0.33,4.6,4.6,4.6,4.6,4.6,4.4,4.6,t,3,2.0,64
769910068708678169,New private granny flat,489346734,Tim,2022-11-27,Entire home/apt,128,Auburn,1.0,82,2022-12-09,2024-03-13,t,1,5.28,4.93,4.95,4.93,4.96,4.95,4.79,4.88,t,3,2.0,460
8575021,Quiet and comfortable Wollstonecraft,45128189,Suzanne,2015-09-26,Private room,80,North Sydney,1.0,166,2016-12-04,2024-02-19,t,1,1.87,4.96,4.98,4.99,4.92,4.98,4.88,4.95,t,1,1.0,2633
1018585829359584015,Opera & Harbour bridge view penthouse (3 rooms),326403594,Claire,2020-01-11,Entire home/apt,599,North Sydney,3.0,6,2023-11-17,2024-02-12,t,3,1.46,5.0,5.0,5.0,4.83,5.0,5.0,4.83,t,6,4.0,87
587507102755544268,Long-Term Rent/$700 AUD per week/A01,91961414,Kimi,2016-08-26,Entire home/apt,183,Ashfield,0.0,19,2022-04-01,2024-02-24,t,2,0.79,4.89,4.89,4.89,4.79,4.89,4.79,4.58,t,3,1.0,694
38836792,Family Terrace Home Close to Oxford Street and CBD,279001183,MadeComfy,2019-07-24,Entire home/apt,714,Sydney,3.0,56,2019-09-30,2024-01-02,f,3,1.03,4.45,4.7,4.48,4.88,4.71,4.8,4.41,t,6,3.0,1555
16246405,The Mascot Large Bedroom,42980452,Raghib,2015-08-31,Private room,55,Botany Bay,1.0,3,2016-12-13,2017-07-19,f,90,0.03,4.33,5.0,5.0,4.67,4.33,4.0,5.0,f,2,1.0,218
29495771,One bedroom apartment close to Station,170110669,Ken,2018-01-26,Entire home/apt,94,Willoughby,1.0,24,2019-01-07,2024-01-03,f,3,0.38,4.71,4.63,4.25,4.88,4.83,4.96,4.67,t,2,1.0,1822
21253481,Spacious 1 Bedroom+Extra bed +Parking Close to CBD,89272740,Michael,2016-08-11,Entire home/apt,145,Willoughby,1.0,80,2017-11-16,2023-05-17,f,2,1.04,4.35,4.38,4.56,4.68,4.81,4.69,4.45,t,3,1.0,2008
42360379,Chic Apartment with Sun Lounge Near Manly Beach,279001183,MadeComfy,2019-07-24,Entire home/apt,254,Manly,1.0,64,2020-04-10,2024-02-10,f,3,1.33,4.44,4.5,4.41,4.44,4.33,4.94,4.22,t,2,1.0,1401
22574306,North Bondi Art Deco Long Stay Options Available,165940533,Bec,2018-01-05,Entire home/apt,150,Waverley,1.0,44,2018-03-03,2022-12-13,f,90,0.6,4.73,4.7,4.59,4.8,4.82,4.91,4.5,t,2,1.0,1746
776514570143186649,Stunning House in a Great Location,5215877,Milan,2013-02-24,Entire home/apt,318,Ryde,4.0,50,2022-12-26,2024-03-07,f,2,3.34,4.62,4.74,4.5,4.92,4.78,4.62,4.58,t,8,4.0,437
53892325,Chatswood on Brown,170110669,Ken,2018-01-26,Entire home/apt,139,Willoughby,1.0,15,2022-06-11,2024-02-25,f,3,0.7,4.67,4.67,4.47,4.87,4.87,4.93,4.67,t,3,1.0,624
967698249566519752,Large 2 bedroom apartment with leafy outlook,84492313,Leslie,2016-07-18,Entire home/apt,180,Woollahra,2.0,2,2023-09-18,2023-10-03,f,3,0.33,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,4,2.0,15
797261043102833124,One block to surf beach single room 1 of 2,1741798,Kari,2012-02-12,Private room,95,Warringah,1.0,8,2023-02-26,2024-02-07,t,3,0.62,5.0,5.0,4.88,5.0,5.0,5.0,5.0,t,1,1.0,346
53538763,Large Family Home w/heated pool close to beach,49829134,Lee,2015-11-24,Entire home/apt,600,Sutherland Shire,4.0,7,2021-12-17,2023-01-28,f,90,0.26,4.86,4.71,5.0,5.0,5.0,4.71,4.71,t,9,6.0,407
9936406,The MascoT Home - Bedroom 3,42980452,Raghib,2015-08-31,Private room,50,Botany Bay,1.0,2,2016-01-01,2016-01-15,f,90,0.02,5.0,5.0,4.5,5.0,5.0,4.5,4.5,f,1,1.0,14
676485996251251739,Villa Adagio on the Beach,1331819,Holidays By Etch,2011-10-24,Entire home/apt,380,Manly,3.0,4,2022-08-07,2022-09-26,t,5,0.2,4.25,4.25,4.5,4.5,4.25,4.5,4.5,t,5,3.0,50
8317223,Lane Cove Harbourview House,16231210,Neil,2014-06-01,Entire home/apt,140,Lane Cove,2.0,17,2018-08-12,2023-12-16,f,5,0.25,4.88,4.94,4.88,5.0,5.0,4.88,5.0,t,4,3.0,1952
1038221690232877066,parramatta.riverside.apartment.,549223549,Lily,2023-12-03,Entire home/apt,105,Parramatta,1.0,3,2023-12-23,2024-02-12,t,1,1.03,4.0,4.33,4.0,4.33,4.67,4.33,4.0,t,2,1.0,51
4199110,Beautiful apartment in sort after Suburb,21785343,Leona,2014-09-25,Private room,140,Randwick,1.0,84,2014-11-05,2023-05-14,f,90,0.74,4.98,5.0,5.0,5.0,5.0,4.89,4.95,t,2,1.0,3112
1001033223876405732,Complete Family House 3.5km from town centre,436737564,Kashif,2021-12-20,Entire home/apt,221,The Hills Shire,4.0,15,2023-12-26,2024-03-09,f,1,5.36,4.73,4.73,4.53,4.8,4.87,4.8,4.73,f,8,5.0,74
30578506,Direct beachfront sunrise apartment; Apt 8,46979232,Dan & Robert,2015-10-19,Entire home/apt,325,Warringah,2.0,88,2018-12-26,2024-03-11,t,3,1.38,4.74,4.69,4.74,4.91,4.93,4.94,4.64,t,6,4.0,1902
48135353,Chatswood Executive Apartment (with car park),388100615,ChatswoodApartment,2021-02-10,Entire home/apt,222,Willoughby,1.0,81,2021-03-08,2024-03-02,t,2,2.2,4.85,4.91,4.6,4.94,4.96,4.91,4.88,t,2,1.0,1090
746635207618583065,Modern 2BR in the heart of Bondi Junction,477814690,James,2022-09-02,Entire home/apt,358,Waverley,2.0,32,2022-11-18,2024-03-08,f,2,1.97,4.91,4.88,4.91,4.69,4.91,4.88,4.72,t,4,2.0,476
36241889,Hamptons House,3046924,Contemporary Hotels,2012-07-24,Entire home/apt,1797,Pittwater,5.0,4,2020-03-05,2022-11-12,t,3,0.08,5.0,5.0,5.0,5.0,5.0,5.0,4.75,t,10,5.0,982
25964280,Charming Modern Apartment with City Views,279001183,MadeComfy,2019-07-24,Entire home/apt,251,Sydney,2.0,91,2018-07-08,2024-02-20,f,3,1.31,4.02,4.18,4.21,3.86,4.18,4.66,4.12,t,4,2.0,2053
19469794,Burwood city view apartment,136587781,Big Master Pty Ltd,2017-06-23,Entire home/apt,191,Burwood,1.0,27,2022-12-12,2024-03-03,t,2,1.75,4.86,4.77,4.88,4.92,4.81,4.85,4.58,t,3,2.0,447
664879654030789141,2BR Apt at Haymarket /Chinatown (Free Parking*),73460728,Lianna,2016-05-23,Entire home/apt,421,Sydney,2.0,115,2022-07-10,2024-03-02,t,1,5.58,4.86,4.92,4.88,4.8,4.95,4.96,4.74,t,6,3.0,601
30957417,Private Queen bedroom in spacious Nth Bondi apt,46592826,James,2015-10-14,Private room,300,Waverley,1.0,1,2019-01-01,2019-01-01,f,90,0.02,2.0,1.0,1.0,5.0,5.0,5.0,2.0,f,2,1.0,0
1008410825430823867,Double Room in Gordon near Train & Bus,288743418,Ken,2019-08-25,Private room,65,Ku-Ring-Gai,1.0,5,2023-10-29,2024-02-20,f,2,1.06,3.6,3.6,4.0,4.6,4.0,4.2,3.6,t,1,1.0,114
16076192,Contemporary 4 bedroom summer Maroubra beach house,104747443,Victor,2016-11-22,Entire home/apt,550,Randwick,4.0,1,2019-10-30,2019-10-30,f,90,0.02,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,8,6.0,0
9718405,"Luxurious home, Seaforth near Manly NSW",50156330,Nicky,2015-11-29,Entire home/apt,464,Manly,3.0,10,2016-01-03,2024-01-01,f,5,0.1,4.8,5.0,4.8,5.0,5.0,4.9,4.8,t,6,4.0,2920
807474975446622817,Top Floor Apt w. Amazing View + 2 FREE parking,202151255,David,2018-07-13,Entire home/apt,196,Liverpool,3.0,31,2023-02-04,2024-03-11,f,1,2.27,4.29,4.48,3.94,4.48,4.77,4.39,4.1,t,6,3.0,401
27343095,Sunlit and Spacious Apt. in the Heart of the East,16897521,Chloe And Gabriel,2014-06-17,Entire home/apt,416,Woollahra,2.0,4,2018-08-30,2024-03-04,f,3,0.06,5.0,5.0,5.0,4.75,5.0,5.0,5.0,t,4,2.0,2013
225478,Le Soleil Beach Front Luxury Villa,1174760,Christian,2011-09-18,Entire home/apt,650,Sutherland Shire,3.0,40,2013-01-29,2023-12-27,f,2,0.3,4.83,4.85,4.75,4.95,4.9,4.93,4.68,t,6,4.0,3984
26671010,Charming Collaroy Beach Cottage,17344576,Linda,2014-06-27,Entire home/apt,600,Warringah,3.0,42,2018-09-25,2024-01-02,f,2,0.63,4.88,4.98,4.93,5.0,4.98,4.98,4.93,t,6,3.0,1925
1076407187789378297,Berala Boutique Guest House 1min Walk 2Station,288743418,Ken,2019-08-25,Private room,63,Auburn,1.0,3,2024-02-07,2024-02-13,f,2,2.2,3.0,3.0,3.33,4.67,4.67,4.67,3.33,t,2,1.0,6
1014725975696758671,Here Meets all what you need,468475474,Bo,2022-07-09,Private room,122,Botany Bay,1.0,2,2023-11-21,2024-01-01,t,1,0.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,1,1.0,41
893962108468832739,NEW! Luxury 2BR APT in heart of Macquarie Park,458881128,Carina,2022-05-13,Entire home/apt,304,Ryde,2.0,14,2023-05-25,2024-02-13,f,2,1.4,4.36,4.57,4.43,4.36,4.79,4.79,4.36,t,5,3.0,264
821526439072168412,Brand new super comfortable 1 bed Apt Olympic Park,452931721,Squirrel Zone,2022-04-05,Entire home/apt,160,Auburn,1.0,14,2023-03-09,2024-02-25,f,21,1.12,4.79,4.93,5.0,4.86,4.93,4.93,4.71,t,3,2.0,353
1003250771139888045,Centre of Newtown 2 Bed Apt,185126628,Evan,2018-04-19,Entire home/apt,336,Marrickville,2.0,3,2023-11-12,2024-02-10,f,2,0.7,5.0,5.0,4.67,5.0,5.0,5.0,4.67,t,4,2.0,90
45611258,Breezy seaside apartment,22238002,Floriane,2014-10-07,Entire home/apt,185,Rockdale,2.0,55,2021-01-11,2024-03-12,f,3,1.42,4.53,4.56,4.46,4.56,4.78,4.69,4.43,t,4,2.0,1156
830561042107864809,Water Views 2 Bedroom Apartment in Hurstville,185126628,Evan,2018-04-19,Entire home/apt,300,City Of Kogarah,2.0,5,2023-02-25,2023-09-15,f,2,0.39,4.8,4.2,4.8,3.6,4.8,5.0,5.0,t,4,2.0,202
970613695024988310,Stylish Darlinghurst Rare 3 BR home near HydePark.,407392360,Furnished Properties,2021-06-16,Entire home/apt,352,Sydney,3.0,15,2023-09-24,2024-02-09,f,2,2.54,4.33,4.13,4.53,4.93,4.53,5.0,4.07,t,5,3.0,138
1048366012142633553,Cozy vibes Studio,485531809,Julia,2022-10-29,Entire home/apt,118,Liverpool,1.0,7,2024-01-23,2024-03-04,f,1,3.75,4.86,4.71,4.86,4.57,4.86,4.43,4.86,t,2,1.0,41
903875655263429416,Waterside Suburb 2B2B Ryde,137771041,Vacay,2017-06-30,Entire home/apt,225,Ryde,2.0,1,2024-02-18,2024-02-18,f,2,1.0,4.0,5.0,4.0,1.0,4.0,1.0,5.0,t,4,1.0,0
736250419166426588,Secluded Clovelly,483334651,Samantha,2022-10-12,Entire home/apt,1400,Randwick,3.0,2,2023-12-21,2024-03-02,f,3,0.67,5.0,5.0,4.5,5.0,5.0,5.0,4.5,t,7,4.0,72
1035118902456627567,"North Bondi family home, walk to the beach!",8295077,Victoria,2013-08-21,Entire home/apt,1254,Waverley,4.0,2,2024-01-02,2024-01-06,t,3,0.78,5.0,5.0,5.0,5.0,5.0,5.0,4.5,t,10,5.0,4
6896098,Entire Modern Apartment Chatswood,9396905,Andrew,2013-10-13,Entire home/apt,250,Willoughby,2.0,29,2021-12-22,2024-03-02,t,3,1.06,4.83,4.9,4.83,4.93,4.93,4.93,4.72,t,4,0.0,801
652923893838481981,Huge House with Heated Pool - Walk to Beach,20253575,Jenny,2014-08-19,Entire home/apt,650,Randwick,4.0,6,2022-12-25,2024-01-11,t,7,0.4,5.0,4.83,4.83,5.0,5.0,4.83,5.0,t,9,7.0,382
48701728,"Stylish City Apt3 Walk to CBD, Renovated, A Gem.",392908452,Roezetta,2021-03-16,Entire home/apt,197,Sydney,1.0,171,2021-04-06,2024-02-29,t,2,4.76,4.86,4.89,4.84,4.9,4.95,4.97,4.8,t,2,1.0,1059
842499300551722539,Cosy studio with a big view,504422371,Mara,2023-03-08,Entire home/apt,150,Lane Cove,0.0,19,2023-04-17,2024-01-27,f,2,1.69,4.68,4.89,4.74,4.79,4.84,4.74,4.68,t,2,1.0,285
47183367,☀️⛱️THE BEACH ON YOUR DOORSTEP RELAX & UNWIND 🙏,12658677,Kim,2014-02-28,Entire home/apt,193,Waverley,0.0,122,2020-12-27,2024-03-01,t,2,3.11,4.87,4.9,4.86,4.94,4.99,4.98,4.81,t,2,1.0,1160
573981607839729209,Private Freshwater beach get away,447461132,Shane,2022-03-01,Entire home/apt,176,Warringah,1.0,50,2022-04-03,2024-02-26,t,5,2.09,4.86,4.86,4.96,4.92,4.96,4.82,4.86,t,3,2.0,694
42791020,"Entire Apartment Penrith, Modern Smart Home",157241687,Jarryd,2017-11-03,Entire home/apt,132,Penrith,1.0,88,2020-03-26,2024-01-15,t,1,1.82,4.85,4.9,4.84,4.84,4.89,4.63,4.86,t,3,2.0,1390
14047525,Avalon Family Beach House. Effortless Beach Living,84223006,Susie,2016-07-17,Entire home/apt,550,Pittwater,4.0,6,2016-10-02,2023-03-14,f,14,0.07,4.83,5.0,4.83,5.0,4.83,4.83,4.83,t,5,4.0,2354
48688578,Strathfield CBD darling house  H03,91961414,Kimi,2016-08-26,Entire home/apt,170,Burwood,0.0,59,2021-03-20,2024-02-23,t,1,1.62,4.71,4.81,4.69,4.9,4.8,4.78,4.49,t,3,1.0,1070
728533444182342736,"Palm beach, modern 2 bedroom place with water view",481858208,Hamish,2022-10-02,Entire home/apt,398,Pittwater,2.0,55,2022-10-22,2024-03-15,t,1,3.21,4.82,4.73,4.89,4.47,4.85,4.78,4.71,t,4,3.0,510
803952224672422225,LIVE like a LOCAL | NTH SYD | Boutique Apt,495957493,Tina,2023-01-13,Private room,138,North Sydney,1.0,25,2023-03-03,2024-03-10,t,4,1.96,4.76,4.76,4.52,4.88,4.88,4.68,4.64,t,2,1.0,373
972870125810181643,One Bedroom Apartment,166888767,Joel,2018-01-09,Entire home/apt,130,Liverpool,1.0,4,2023-10-08,2024-02-19,t,4,0.74,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,4,1.0,134
655280187582113327,Beachfront apartment at Curl Curl,125247660,Ashleigh,2017-04-10,Entire home/apt,195,Warringah,1.0,13,2023-10-18,2024-01-28,t,5,2.55,5.0,5.0,4.85,4.85,5.0,5.0,4.85,t,2,1.0,102
21389634,Leafy Paddington Studio with Harbour Views,270132187,Ween,2019-06-20,Entire home/apt,181,Woollahra,0.0,135,2017-10-30,2024-02-20,f,2,1.74,4.64,4.65,4.62,4.9,4.87,4.88,4.49,t,2,1.0,2304
587520151257822766,Long-Term Rent/$700 AUD per week/A02,91961414,Kimi,2016-08-26,Entire home/apt,183,Ashfield,0.0,22,2022-04-23,2024-02-25,t,2,0.95,4.82,4.86,4.95,4.95,4.64,4.82,4.55,t,3,2.0,673
814851879988521097,Tranquil city escape,5167360,Bailey,2013-02-20,Entire home/apt,986,Mosman,4.0,13,2023-03-04,2024-02-25,t,2,1.02,5.0,5.0,4.92,4.85,4.92,4.85,4.92,t,10,6.0,358
22361332,Northern beaches entire apartment close to beach,11887883,Benjamin,2014-02-03,Entire home/apt,180,Warringah,2.0,31,2017-12-22,2024-03-02,t,5,0.41,4.87,4.84,4.61,4.94,4.94,4.9,4.81,t,4,2.0,2262
